date,avg_uncorrected_pressure,avg_corrected_pressure,total_daily_conflict_duration
2014-12-26,0.35556,0.35556,0.0
2014-12-27,1.16667,1.16667,0.0
2014-12-28,0.55667,0.55667,0.0
2014-12-29,1.11667,1.11667,0.0
2014-12-30,1.06667,1.06667,0.0
2014-12-31,0.86667,0.86667,0.0
2015-01-01,0.76667,0.76667,0.0
2015-01-02,0.95,0.95,0.0
2015-01-03,0.67778,0.67778,0.0
2015-01-04,0.975,0.975,0.0
2015-01-05,0.68333,0.68333,0.0
2015-01-06,0.7,0.7,0.0
2015-01-07,1.31667,1.31667,0.0
2015-01-08,0.34667,0.34667,0.0
2015-01-09,1.41667,1.41667,0.0
2015-01-10,1.2,1.2,0.0
2015-01-11,1.225,1.225,0.0
2015-01-12,1.4,1.4,0.0
2015-01-13,0.4125,0.4125,0.0
2015-01-14,0.8,0.8,0.0
2015-01-15,0.3,0.3,0.0
2015-01-16,0.83333,0.83333,0.0
2015-01-17,0.54583,0.54583,0.0
2015-01-18,0.50833,0.50833,0.0
2015-01-19,0.73333,0.73333,0.0
2015-01-20,0.46111,0.46111,0.0
2015-01-21,1.05,1.05,0.0
2015-01-22,0.88333,0.88333,0.0
2015-01-23,0.8,0.8,0.0
2015-01-24,0.52917,0.52917,0.0
2015-01-25,0.55417,0.55417,0.0
2015-01-26,1.23333,1.23333,0.0
2015-01-27,0.68333,0.68333,0.0
2015-01-28,0.85,0.85,0.0
2015-01-29,0.625,0.625,0.0
2015-01-30,0.68333,0.68333,0.0
2015-01-31,0.4,0.4,0.0
2015-02-01,0.8,0.8,0.0
2015-02-02,1.2,1.2,0.0
2015-02-03,0.93333,0.93333,0.0
2015-02-04,0.7,0.7,0.0
2015-02-05,0.68333,0.68333,0.0
2015-02-06,0.81667,0.81667,0.0
2015-02-07,0.96667,0.96667,0.0
2015-02-08,0.99167,0.99167,0.0
2015-02-09,1.03333,1.03333,0.0
2015-02-10,0.9,0.9,0.0
2015-02-11,0.9,0.9,0.0
2015-02-12,0.75,0.75,0.0
2015-02-13,0.8,0.8,0.0
2015-02-14,0.42222,0.42222,0.0
2015-02-15,0.98333,0.98333,0.0
2015-02-16,0.575,0.575,0.0
2015-02-17,0.9,0.9,0.0
2015-02-18,0.91667,0.91667,0.0
2015-02-19,0.575,0.575,0.0
2015-02-20,0.525,0.525,0.0
2015-02-21,0.74444,0.74444,0.0
2015-02-22,0.85833,0.85833,0.0
2015-02-23,0.78333,0.78333,0.0
2015-02-24,0.95,0.95,0.0
2015-02-25,1.0,1.0,0.0
2015-02-26,0.31667,0.31667,0.0
2015-02-27,0.78333,0.78333,0.0
2015-02-28,0.87778,0.87778,0.0
2015-03-01,0.85,0.92083,90.0
2015-03-02,0.46667,0.47837,30.0
2015-03-03,0.61667,0.68467,120.0
2015-03-04,0.8,0.8,0.0
2015-03-05,1.16667,1.16667,0.0
2015-03-06,0.44167,0.44167,0.0
2015-03-07,0.71111,0.71111,0.0
2015-03-08,0.68333,0.68333,0.0
2015-03-09,0.41667,0.41667,0.0
2015-03-10,0.61667,0.61667,0.0
2015-03-11,0.6,0.6,0.0
2015-03-12,0.68333,0.68333,0.0
2015-03-13,0.625,0.625,0.0
2015-03-14,0.77778,0.77778,0.0
2015-03-16,0.42778,0.43505,20.0
2015-03-17,0.45556,0.47286,50.0
2015-03-18,0.73333,0.74032,10.0
2015-03-19,0.59167,0.60538,30.0
2015-03-20,0.38889,0.38889,0.0
2015-03-21,0.63889,0.67091,130.0
2015-03-22,0.71667,0.71667,0.0
2015-03-23,0.41667,0.41667,0.0
2015-03-24,1.18333,1.18333,0.0
2015-03-25,0.46111,0.46111,0.0
2015-03-26,0.70833,0.70833,0.0
2015-03-27,0.96667,0.96667,0.0
2015-03-28,0.68333,0.68333,0.0
2015-03-29,0.50833,0.50833,0.0
2015-03-30,0.36667,0.36667,0.0
2015-03-31,0.61667,0.61667,0.0
2015-04-01,0.41667,0.41667,0.0
2015-04-02,0.44444,0.44444,0.0
2015-04-03,0.8,0.82286,30.0
2015-04-04,0.52917,0.55927,110.0
2015-04-05,0.66667,0.66667,0.0
2015-04-06,0.46667,0.46667,0.0
2015-04-07,0.45,0.45,0.0
2015-04-08,0.91667,0.91667,0.0
2015-04-09,0.8,0.8,0.0
2015-04-10,0.86667,0.86667,0.0
2015-04-11,0.32917,0.32917,0.0
2015-04-12,0.74444,0.74444,0.0
2015-04-13,0.42778,0.42778,0.0
2015-04-14,0.65,0.65,0.0
2015-04-15,0.55833,0.55833,0.0
2015-04-16,0.34167,0.34167,0.0
2015-04-17,0.73333,0.73333,0.0
2015-04-18,0.36333,0.36333,0.0
2015-04-19,0.56,0.56,0.0
2015-04-20,0.6,0.6,0.0
2015-04-21,0.38333,0.41675,110.0
2015-04-22,0.25,0.25,0.0
2015-04-23,0.53889,0.53889,0.0
2015-04-24,0.7,0.7,0.0
2015-04-25,0.93333,0.93333,0.0
2015-04-26,0.40833,0.40833,0.0
2015-04-27,1.70556,1.70556,0.0
2015-04-28,1.21667,1.21667,0.0
2015-04-29,0.54444,0.54444,0.0
2015-04-30,0.43889,0.43889,0.0
2015-05-01,0.61667,0.61667,0.0
2015-05-02,0.73333,0.73333,0.0
2015-05-03,0.47667,0.47667,0.0
2015-05-04,0.4,0.4,0.0
2015-05-05,0.41667,0.41667,0.0
2015-05-06,0.3625,0.3625,0.0
2015-05-07,0.64167,0.64167,0.0
2015-05-08,0.75,0.75,0.0
2015-05-09,0.61667,0.61667,0.0
2015-05-11,0.85,0.85,0.0
2015-05-12,0.55,0.55,0.0
2015-05-13,1.28333,1.28333,0.0
2015-05-14,0.98333,0.98333,0.0
2015-05-15,0.8,0.8,0.0
2015-05-16,0.75,0.75,0.0
2015-05-17,0.83333,0.83333,0.0
2015-05-18,0.63333,0.63333,0.0
2015-05-19,0.6,0.6,0.0
2015-05-20,0.42222,0.42222,0.0
2015-05-21,0.85,0.85,0.0
2015-05-22,0.50556,0.50556,0.0
2015-05-23,0.71667,0.71667,0.0
2015-05-24,0.65,0.65,0.0
2015-05-25,0.56667,0.56667,0.0
2015-05-26,0.95,0.95,0.0
2015-05-27,0.45556,0.48273,140.0
2015-05-29,0.28056,0.28056,0.0
2015-05-30,0.6,0.6,0.0
2015-05-31,0.83333,0.83333,0.0
2015-06-01,0.8,0.8,0.0
2015-06-02,0.39167,0.39167,0.0
2015-06-03,0.63333,0.63333,0.0
2015-06-04,0.31111,0.31111,0.0
2015-06-05,0.88333,0.88333,0.0
2015-06-07,0.95,0.95,0.0
2015-06-08,0.65,0.70253,80.0
2015-06-09,0.40556,0.40556,0.0
2015-06-10,0.58333,0.58333,0.0
2015-06-11,0.51667,0.51667,0.0
2015-06-12,0.59167,0.59167,0.0
2015-06-13,0.83833,0.83833,0.0
2015-06-14,0.49,0.49,0.0
2015-06-15,0.55833,0.55833,0.0
2015-06-16,0.48333,0.48333,0.0
2015-06-17,0.98333,0.98333,0.0
2015-06-18,1.08333,1.08333,0.0
2015-06-19,1.28333,1.28333,0.0
2015-06-20,0.60333,0.60333,0.0
2015-06-21,0.77222,0.77222,0.0
2015-06-22,0.88333,0.88333,0.0
2015-06-23,0.86667,0.86667,0.0
2015-06-24,0.35,0.35,0.0
2015-06-25,0.83333,0.83333,0.0
2015-06-26,0.56667,0.56667,0.0
2015-06-27,0.85417,0.85417,0.0
2015-06-28,0.81667,0.81667,0.0
2015-06-29,0.38333,0.38333,0.0
2015-06-30,0.6,0.6,0.0
2015-07-01,0.425,0.425,0.0
2015-07-02,0.525,0.525,0.0
2015-07-03,0.65,0.65,0.0
2015-07-04,0.47222,0.47222,0.0
2015-07-05,0.95,0.99766,120.0
2015-07-06,0.76667,0.76667,0.0
2015-07-07,0.36111,0.36111,0.0
2015-07-08,0.53333,0.53333,0.0
2015-07-09,0.76667,0.76667,0.0
2015-07-10,0.58333,0.58333,0.0
2015-07-11,0.76667,0.76667,0.0
2015-07-12,0.70556,0.70556,0.0
2015-07-13,0.495,0.495,0.0
2015-07-14,0.65,0.90833,310.0
2015-07-15,0.45833,0.55736,230.0
2015-07-16,0.3875,0.3875,0.0
2015-07-17,0.85,0.85,0.0
2015-07-18,0.60833,0.60833,0.0
2015-07-19,0.6,0.6,0.0
2015-07-20,0.40556,0.40556,0.0
2015-07-21,0.66667,0.66667,0.0
2015-07-22,0.45833,0.45833,0.0
2015-07-23,0.5,0.5,0.0
2015-07-24,0.95,0.95,0.0
2015-07-25,0.7,0.7,0.0
2015-07-26,0.47917,0.47917,0.0
2015-07-27,0.68333,0.79842,160.0
2015-07-28,0.30556,0.31035,20.0
2015-07-29,0.8,0.8,0.0
2015-07-30,1.05,1.05,0.0
2015-07-31,0.40417,0.40417,0.0
2015-08-01,0.40667,0.46178,220.0
2015-08-02,0.81111,0.81111,0.0
2015-08-03,0.32917,0.32917,0.0
2015-08-04,0.71667,0.71667,0.0
2015-08-05,0.95,0.95,0.0
2015-08-06,0.62917,0.62917,0.0
2015-08-07,0.88333,0.88333,0.0
2015-08-08,0.59167,0.59167,0.0
2015-08-09,0.52917,0.52917,0.0
2015-08-10,0.43889,0.43889,0.0
2015-08-11,0.45556,0.45556,0.0
2015-08-12,0.61667,0.61667,0.0
2015-08-13,0.39444,0.39444,0.0
2015-08-14,0.46111,0.46111,0.0
2015-08-15,0.63,0.63,0.0
2015-08-16,0.33125,0.33125,0.0
2015-08-17,0.88333,0.88333,0.0
2015-08-18,0.7,0.7,0.0
2015-08-19,0.7,0.7,0.0
2015-08-20,0.71667,0.71667,0.0
2015-08-21,0.58333,0.58333,0.0
2015-08-22,0.44,0.44,0.0
2015-08-23,0.87333,0.87333,0.0
2015-08-24,0.40833,0.40833,0.0
2015-08-25,1.44167,1.44167,0.0
2015-08-26,0.5,0.5,0.0
2015-08-27,0.43889,0.43889,0.0
2015-08-28,0.8,0.8,0.0
2015-08-29,0.34444,0.36169,100.0
2015-08-30,0.42083,0.42083,0.0
2015-08-31,0.98333,0.98333,0.0
2015-09-01,0.73333,0.73333,0.0
2015-09-02,0.48333,0.48333,0.0
2015-09-03,0.65,0.65,0.0
2015-09-04,0.65,0.72448,110.0
2015-09-05,0.78333,0.78333,0.0
2015-09-06,0.76111,0.76111,0.0
2015-09-07,0.42778,0.42778,0.0
2015-09-08,0.4,0.4,0.0
2015-09-09,0.42778,0.42778,0.0
2015-09-10,0.84167,0.84167,0.0
2015-09-11,0.76667,0.76667,0.0
2015-09-12,0.69167,0.69167,0.0
2015-09-13,0.86667,0.86667,0.0
2015-09-14,1.15,1.15,0.0
2015-09-15,0.55,0.55,0.0
2015-09-16,0.75,0.75,0.0
2015-09-17,0.43333,0.43333,0.0
2015-09-18,0.8,0.8,0.0
2015-09-20,0.50667,0.50667,0.0
2015-09-21,0.53889,0.53889,0.0
2015-09-22,1.01667,1.01667,0.0
2015-09-23,1.28333,1.28333,0.0
2015-09-24,2.23333,2.23333,0.0
2015-09-25,0.42222,0.42222,0.0
2015-09-27,0.67333,0.67333,0.0
2015-09-28,0.56667,0.56667,0.0
2015-09-29,0.59167,0.59167,0.0
2015-09-30,0.8,0.8,0.0
2015-10-01,0.9,1.25753,290.0
2015-10-02,1.16667,1.53213,260.0
2015-10-03,1.56667,1.56667,0.0
2015-10-04,0.84444,0.84444,0.0
2015-10-05,0.34583,0.34583,0.0
2015-10-07,0.48889,0.48889,0.0
2015-10-08,0.85,0.85,0.0
2015-10-09,0.59167,0.59167,0.0
2015-10-11,0.5125,0.5125,0.0
2015-10-12,0.96667,1.01314,50.0
2015-10-13,0.93333,0.9595,30.0
2015-10-14,0.93333,1.00726,80.0
2015-10-15,0.45,0.45,0.0
2015-10-16,0.5,0.54698,110.0
2015-10-17,0.81667,0.925,130.0
2015-10-18,0.55556,0.60993,210.0
2015-10-19,0.68333,0.68333,0.0
2015-10-20,0.59167,0.59167,0.0
2015-10-21,0.86667,0.86667,0.0
2015-10-22,0.85,0.85,0.0
2015-10-23,0.41111,0.41111,0.0
2015-10-24,0.775,0.775,0.0
2015-10-25,0.63889,0.63889,0.0
2015-10-26,0.525,0.525,0.0
2015-10-27,0.95,0.95,0.0
2015-10-28,0.69167,0.69167,0.0
2015-10-29,0.30833,0.30833,0.0
2015-10-30,0.5,0.5,0.0
2015-11-01,0.96667,0.96667,0.0
2015-11-02,0.85,0.85,0.0
2015-11-03,0.38889,0.38889,0.0
2015-11-04,0.65833,0.65833,0.0
2015-11-05,1.03333,1.03333,0.0
2015-11-06,0.525,0.58333,70.0
2015-11-07,0.91667,0.91667,0.0
2015-11-08,0.69167,0.74101,100.0
2015-11-09,0.34444,0.34444,0.0
2015-11-10,0.56667,0.56667,0.0
2015-11-11,0.45,0.45,0.0
2015-11-12,0.83333,0.83333,0.0
2015-11-13,2.26667,2.26667,0.0
2015-11-15,1.69167,1.69167,0.0
2015-11-16,0.86667,0.86667,0.0
2015-11-17,1.3,1.3,0.0
2015-11-18,0.70833,0.70833,0.0
2015-11-19,1.61667,1.61667,0.0
2015-11-20,1.18333,1.20566,20.0
2015-11-21,1.15,1.15,0.0
2015-11-22,0.83333,0.83333,0.0
2015-11-23,1.11667,1.11667,0.0
2015-11-24,0.55833,0.55833,0.0
2015-11-25,0.45556,0.45556,0.0
2015-11-26,0.41667,0.41667,0.0
2015-11-28,0.65833,0.65833,0.0
2015-11-29,0.58333,0.58333,0.0
2015-11-30,0.88333,0.88333,0.0
2015-12-01,0.55833,0.55833,0.0
2015-12-02,2.68333,2.68333,0.0
2015-12-03,0.95,0.95,0.0
2015-12-04,0.88333,0.88333,0.0
2015-12-05,1.10556,1.10556,0.0
2015-12-06,0.55833,0.55833,0.0
2015-12-07,0.85,0.85,0.0
2015-12-08,1.23333,1.23333,0.0
2015-12-09,0.50556,0.50556,0.0
2015-12-10,0.32333,0.35333,90.0
2015-12-11,0.76667,0.76667,0.0
2015-12-12,0.44333,0.44333,0.0
2015-12-13,0.775,0.775,0.0
2015-12-14,0.41667,0.41667,0.0
2015-12-15,0.61667,0.61667,0.0
2015-12-16,0.91667,0.91667,0.0
2015-12-17,1.0,1.0,0.0
2015-12-18,0.35556,0.35556,0.0
2015-12-19,0.95,0.95,0.0
2015-12-20,0.50833,0.50833,0.0
2015-12-21,0.48333,0.48333,0.0
2015-12-22,0.5,0.5,0.0
2015-12-23,0.58333,0.58333,0.0
2015-12-24,0.4,0.4,0.0
2015-12-26,0.95,0.95,0.0
2015-12-27,0.88889,0.91556,80.0
2015-12-28,1.1,1.1,0.0
2015-12-29,0.66667,0.66667,0.0
2015-12-30,0.46111,0.46111,0.0
2015-12-31,0.875,0.875,0.0
2016-01-01,0.6,0.6,110.0
2016-01-02,0.49583,0.5358,170.0
2016-01-03,0.57222,0.5856,60.0
2016-01-04,0.6,0.6,0.0
2016-01-05,0.85,0.85,0.0
2016-01-06,0.81667,0.81667,0.0
2016-01-07,0.33889,0.33889,0.0
2016-01-08,0.40417,0.40417,0.0
2016-01-09,0.81667,0.81667,0.0
2016-01-10,0.49667,0.49667,0.0
2016-01-11,0.53333,0.53333,0.0
2016-01-12,0.7,0.7,0.0
2016-01-13,0.75,0.75,0.0
2016-01-14,0.78333,0.78333,0.0
2016-01-15,0.33333,0.33333,0.0
2016-01-16,0.95,0.95,0.0
2016-01-17,0.85,0.85,0.0
2016-01-18,0.5,0.5,0.0
2016-01-19,0.76667,0.76667,0.0
2016-01-20,1.2,1.2,0.0
2016-01-21,1.1,1.1,0.0
2016-01-22,1.15,1.15,0.0
2016-01-23,1.61667,1.61667,0.0
2016-01-24,1.40833,1.40833,0.0
2016-01-25,1.41667,1.41667,0.0
2016-01-26,0.41667,0.41667,0.0
2016-01-27,1.05,1.05,0.0
2016-01-28,0.37917,0.37917,0.0
2016-01-29,0.43333,0.43333,0.0
2016-01-30,0.98889,0.98889,0.0
2016-01-31,1.275,1.275,0.0
2016-02-01,1.53333,1.53333,0.0
2016-02-02,0.51667,0.51667,0.0
2016-02-03,1.25,1.25,0.0
2016-02-04,1.13333,1.13333,0.0
2016-02-05,1.15,1.15,0.0
2016-02-06,1.15,1.15,0.0
2016-02-07,0.66667,0.66667,0.0
2016-02-08,1.26667,1.26667,0.0
2016-02-09,1.56667,1.56667,0.0
2016-02-10,0.75,0.75,0.0
2016-02-11,1.01667,1.01667,0.0
2016-02-12,1.0,1.0,0.0
2016-02-13,0.84444,0.84444,0.0
2016-02-14,1.4,1.4,0.0
2016-02-15,0.58889,0.58889,0.0
2016-02-16,0.4375,0.4375,0.0
2016-02-17,1.15,1.15,0.0
2016-02-18,0.78333,0.78333,0.0
2016-02-19,0.46111,0.46111,0.0
2016-02-20,1.0,1.0,0.0
2016-02-21,0.70833,0.70833,0.0
2016-02-22,0.7,0.7,0.0
2016-02-23,0.96667,0.96667,0.0
2016-02-24,1.26667,1.26667,0.0
2016-02-25,1.05,1.05,0.0
2016-02-26,1.16667,1.16667,0.0
2016-02-27,1.13333,1.13333,0.0
2016-02-28,0.83708,0.83708,0.0
2016-02-29,0.69167,0.69167,0.0
2016-03-01,1.6,1.6,0.0
2016-03-02,0.56667,0.56667,0.0
2016-03-03,0.83333,0.83333,0.0
2016-03-04,1.16667,1.16667,0.0
2016-03-05,0.90556,0.90556,0.0
2016-03-06,1.63333,1.63333,0.0
2016-03-07,0.725,0.725,0.0
2016-03-08,1.13333,1.15556,20.0
2016-03-09,1.05,1.05,0.0
2016-03-10,1.11667,1.11667,0.0
2016-03-11,0.56667,0.56667,0.0
2016-03-12,0.675,0.675,0.0
2016-03-13,0.82222,0.82222,0.0
2016-03-14,0.40556,0.40556,0.0
2016-03-15,1.28333,1.28333,0.0
2016-03-16,1.18333,1.18333,0.0
2016-03-17,0.93333,0.93333,0.0
2016-03-18,0.58333,0.58333,0.0
2016-03-19,0.83333,0.83333,0.0
2016-03-20,0.675,0.675,0.0
2016-03-21,0.66667,0.84167,210.0
2016-03-22,1.9,1.9,0.0
2016-03-23,1.68333,1.68333,0.0
2016-03-24,0.81667,0.81667,0.0
2016-03-25,0.83333,1.08135,250.0
2016-03-26,0.78333,0.78333,0.0
2016-03-27,0.6,0.6,0.0
2016-03-28,0.8,0.8,0.0
2016-03-29,0.37917,0.37917,0.0
2016-03-30,0.8,0.8,0.0
2016-03-31,1.0,1.0,0.0
2016-04-01,0.69167,0.69167,0.0
2016-04-02,0.70556,0.70556,0.0
2016-04-04,0.4125,0.4125,0.0
2016-04-05,1.06667,1.06667,0.0
2016-04-06,0.95,0.95,0.0
2016-04-07,0.575,0.575,0.0
2016-04-08,0.47778,0.47778,0.0
2016-04-09,0.39583,0.39583,0.0
2016-04-10,0.69167,0.69167,0.0
2016-04-11,1.05,1.05,0.0
2016-04-12,0.93333,0.93333,0.0
2016-04-13,0.83333,0.83333,0.0
2016-04-14,0.98333,0.98333,0.0
2016-04-15,0.91667,0.91667,0.0
2016-04-16,0.91667,0.91667,0.0
2016-04-17,0.53333,0.53333,0.0
2016-04-18,1.0,1.0,0.0
2016-04-19,1.01667,1.01667,0.0
2016-04-20,0.78333,0.78333,0.0
2016-04-21,1.18333,1.18333,0.0
2016-04-22,0.71667,0.71667,0.0
2016-04-23,0.8,0.8,0.0
2016-04-25,0.41667,0.41667,0.0
2016-04-26,0.4375,0.4375,0.0
2016-04-27,0.5,0.5,0.0
2016-04-28,0.45556,0.45556,0.0
2016-04-29,0.75,0.75,0.0
2016-04-30,0.4875,0.60062,390.0
2016-05-01,0.79167,0.87255,150.0
2016-05-02,1.36667,1.41277,130.0
2016-05-03,0.6,0.6,0.0
2016-05-04,0.575,0.575,0.0
2016-05-05,0.76667,0.76667,0.0
2016-05-06,0.96111,0.96111,0.0
2016-05-07,0.45,0.45,0.0
2016-05-08,0.63333,0.63333,0.0
2016-05-09,1.06667,1.06667,0.0
2016-05-10,0.64167,0.64167,0.0
2016-05-11,0.73333,0.73333,0.0
2016-05-12,0.8,0.8,0.0
2016-05-13,0.65,0.65,0.0
2016-05-14,0.425,0.425,0.0
2016-05-16,0.9,0.9,0.0
2016-05-17,0.71667,0.71667,0.0
2016-05-18,1.01667,1.01667,0.0
2016-05-19,1.21667,1.21667,0.0
2016-05-20,0.9,0.9,0.0
2016-05-21,0.81667,0.81667,0.0
2016-05-22,0.66111,0.66111,0.0
2016-05-23,0.7,0.7,0.0
2016-05-24,0.45833,0.45833,0.0
2016-05-25,0.725,0.725,0.0
2016-05-26,0.91667,0.91667,0.0
2016-05-27,0.9,0.9,0.0
2016-05-28,0.72778,0.72778,0.0
2016-05-29,0.70556,0.70556,0.0
2016-05-30,0.84167,0.84167,0.0
2016-05-31,1.13333,1.13333,0.0
2016-06-01,0.93333,0.93333,0.0
2016-06-02,0.36,0.36,0.0
2016-06-03,0.95,1.03301,90.0
2016-06-04,1.20556,1.20556,0.0
2016-06-05,0.63889,0.63889,0.0
2016-06-06,1.1,1.1,0.0
2016-06-07,0.93333,0.93333,0.0
2016-06-08,1.26667,1.40287,100.0
2016-06-09,0.625,0.65,30.0
2016-06-10,1.1,1.1,0.0
2016-06-11,0.53889,0.53889,0.0
2016-06-12,0.76267,0.76267,0.0
2016-06-13,1.68333,1.68333,0.0
2016-06-14,1.43333,1.43333,0.0
2016-06-15,1.23333,1.23333,0.0
2016-06-16,1.28333,1.28333,0.0
2016-06-17,0.91667,0.91667,0.0
2016-06-18,0.83333,0.83333,0.0
2016-06-19,0.75417,0.75417,0.0
2016-06-20,0.59167,0.59167,0.0
2016-06-21,1.26667,1.26667,0.0
2016-06-22,0.96667,0.96667,0.0
2016-06-23,0.78333,0.78333,0.0
2016-06-24,1.28333,1.28333,0.0
2016-06-25,0.98333,0.98333,0.0
2016-06-26,0.67222,0.67222,0.0
2016-06-27,0.575,0.575,0.0
2016-06-28,1.21667,1.21667,0.0
2016-06-29,1.25,1.25,0.0
2016-06-30,0.76667,0.76667,0.0
2016-07-01,0.78333,0.78333,0.0
2016-07-02,0.57667,0.57667,0.0
2016-07-03,0.875,0.875,0.0
2016-07-04,0.71667,0.71667,0.0
2016-07-05,0.48333,0.48333,0.0
2016-07-06,1.11667,1.11667,0.0
2016-07-07,0.86667,0.86667,0.0
2016-07-08,0.925,0.925,0.0
2016-07-09,1.39167,1.39167,0.0
2016-07-10,0.72083,0.72083,0.0
2016-07-11,0.625,0.625,0.0
2016-07-12,0.49167,0.49167,0.0
2016-07-13,0.78333,0.78333,0.0
2016-07-14,1.01667,1.01667,0.0
2016-07-15,1.5,1.5,0.0
2016-07-16,1.025,1.13844,230.0
2016-07-17,0.97778,1.01667,70.0
2016-07-18,1.38333,1.38333,0.0
2016-07-19,1.20833,1.20833,0.0
2016-07-20,1.20833,1.20833,0.0
2016-07-21,1.19167,1.19167,0.0
2016-07-22,0.95,0.95,0.0
2016-07-23,1.11667,1.11667,0.0
2016-07-24,0.96111,0.96111,0.0
2016-07-25,0.95556,0.95556,0.0
2016-07-26,1.575,1.575,0.0
2016-07-27,0.93333,0.93333,0.0
2016-07-28,0.68667,0.68667,0.0
2016-07-29,0.69444,0.69444,0.0
2016-07-30,0.78889,0.78889,0.0
2016-07-31,0.925,0.925,0.0
2016-08-01,1.2,1.2,0.0
2016-08-02,0.88889,0.88889,0.0
2016-08-03,0.65,0.65,0.0
2016-08-04,0.66667,0.66667,0.0
2016-08-05,0.93333,0.93333,0.0
2016-08-06,0.51333,0.51333,0.0
2016-08-07,0.6125,0.6125,0.0
2016-08-08,0.53,0.53,0.0
2016-08-09,0.94167,0.94167,0.0
2016-08-10,0.65417,0.65417,0.0
2016-08-11,0.53333,0.53333,0.0
2016-08-12,1.08333,1.11489,60.0
2016-08-13,1.01667,1.01667,0.0
2016-08-14,0.79167,0.79167,0.0
2016-08-15,0.57,0.57,0.0
2016-08-16,0.65833,0.65833,0.0
2016-08-17,0.40714,0.40714,0.0
2016-08-18,0.96944,0.96944,0.0
2016-08-19,0.91667,0.91667,0.0
2016-08-20,0.9,0.9,0.0
2016-08-21,0.75833,0.75833,0.0
2016-08-22,0.48889,0.48889,0.0
2016-08-23,1.0,1.0,0.0
2016-08-24,1.16667,1.16667,0.0
2016-08-25,1.15,1.15,0.0
2016-08-26,0.81667,0.81667,0.0
2016-08-27,0.86667,0.86667,0.0
2016-08-28,0.825,0.825,0.0
2016-08-29,0.75,0.75,0.0
2016-08-30,0.75,0.75,0.0
2016-08-31,1.16667,1.16667,0.0
2016-09-01,0.98333,0.98333,0.0
2016-09-02,0.65,0.65,0.0
2016-09-03,1.11667,1.11667,0.0
2016-09-04,0.86667,0.86667,0.0
2016-09-05,1.06667,1.06667,0.0
2016-09-06,1.7,1.7,0.0
2016-09-07,0.93333,0.93333,0.0
2016-09-08,1.11667,1.11667,0.0
2016-09-09,1.2,1.2,0.0
2016-09-11,1.21667,1.21667,0.0
2016-09-12,1.31667,1.31667,0.0
2016-09-13,0.98333,0.98333,0.0
2016-09-14,0.96667,0.96667,0.0
2016-09-15,1.08333,1.08333,0.0
2016-09-16,1.13333,1.13333,0.0
2016-09-17,0.86667,0.86667,0.0
2016-09-18,1.4,1.4,0.0
2016-09-19,1.3,1.3,0.0
2016-09-20,1.31667,1.31667,0.0
2016-09-21,1.13333,1.13333,0.0
2016-09-22,0.83333,0.83333,0.0
2016-09-23,0.93333,0.93333,0.0
2016-09-25,1.1,1.1,0.0
2016-09-26,1.3,1.3,0.0
2016-09-27,0.71667,0.71667,0.0
2016-09-28,0.91667,0.95126,40.0
2016-09-29,1.08333,1.08333,0.0
2016-09-30,1.01667,1.06602,50.0
2016-10-02,1.11667,1.11667,0.0
2016-10-03,0.83333,0.83333,0.0
2016-10-04,0.73333,0.73333,0.0
2016-10-05,0.71667,1.18359,430.0
2016-10-06,0.46667,1.54583,740.0
2016-10-07,1.63333,1.63333,0.0
2016-10-08,1.63333,1.63333,0.0
2016-10-09,1.46667,1.46667,0.0
2016-10-10,1.33333,1.33333,0.0
2016-10-11,1.0,1.0,0.0
2016-10-12,0.3875,0.3875,0.0
2016-10-13,1.28333,1.28333,0.0
2016-10-14,1.11667,1.11667,0.0
2016-10-15,1.11667,1.11667,0.0
2016-10-16,1.08333,1.08333,0.0
2016-10-17,0.66667,0.66667,0.0
2016-10-18,1.31667,1.31667,0.0
2016-10-19,1.05,1.05,0.0
2016-10-20,0.71667,0.71667,0.0
2016-10-21,1.08333,1.08333,0.0
2016-10-22,1.05,1.05,0.0
2016-10-23,0.86667,0.86667,0.0
2016-10-24,0.55,0.55,0.0
2016-10-25,0.71667,0.71667,0.0
2016-10-26,0.48333,0.48333,0.0
2016-10-27,1.2,1.2,0.0
2016-10-28,1.28333,1.28333,0.0
2016-10-30,1.30833,1.30833,0.0
2016-10-31,0.78333,0.78333,0.0
2016-11-01,1.15,1.15,0.0
2016-11-02,0.7,0.7,0.0
2016-11-03,1.18333,1.18333,0.0
2016-11-04,0.775,0.775,0.0
2016-11-05,1.16667,1.16667,0.0
2016-11-06,1.39167,1.39167,0.0
2016-11-07,1.51667,1.51667,0.0
2016-11-08,0.81667,0.81667,0.0
2016-11-09,1.71667,1.71667,0.0
2016-11-10,0.35333,0.35333,0.0
2016-11-11,0.58333,0.58333,0.0
2016-11-13,1.04167,1.04167,0.0
2016-11-14,0.7,0.7,0.0
2016-11-15,0.95,0.95,0.0
2016-11-16,0.83333,0.83333,0.0
2016-11-17,1.01667,1.01667,0.0
2016-11-18,1.0,1.0,0.0
2016-11-20,0.53889,0.53889,0.0
2016-11-21,1.16667,1.16667,0.0
2016-11-22,0.91667,0.91667,0.0
2016-11-23,0.88333,0.88333,0.0
2016-11-24,0.73333,0.73333,0.0
2016-11-26,1.48333,1.48333,0.0
2016-11-27,1.23333,1.23333,0.0
2016-11-28,1.1,1.1,0.0
2016-11-29,0.96667,0.96667,0.0
