date,avg_uncorrected_pressure,avg_corrected_pressure
13/01/2015,0.4125,0.4125
14/01/2015,0.8,0.8
15/01/2015,0.3,0.3
16/01/2015,0.83333,0.83333
17/01/2015,0.54583,0.54583
18/01/2015,0.50833,0.50833
19/01/2015,0.73333,0.73333
20/01/2015,0.46111,0.46111
21/01/2015,1.05,1.05
22/01/2015,0.88333,0.88333
23/01/2015,0.8,0.8
24/01/2015,0.52917,0.52917
25/01/2015,0.55417,0.55417
26/01/2015,1.23333,1.23333
27/01/2015,0.68333,0.68333
28/01/2015,0.85,0.85
29/01/2015,0.625,0.625
30/01/2015,0.68333,0.68333
31/01/2015,0.4,0.4
01/02/2015,0.8,0.8
02/02/2015,1.2,1.2
03/02/2015,0.93333,0.93333
04/02/2015,0.7,0.7
05/02/2015,0.68333,0.68333
06/02/2015,0.81667,0.81667
07/02/2015,0.96667,0.96667
08/02/2015,0.99167,0.99167
09/02/2015,1.03333,1.03333
10/02/2015,0.9,0.9
11/02/2015,0.9,0.9
12/02/2015,0.75,0.75
13/02/2015,0.8,0.8
14/02/2015,0.42222,0.42222
15/02/2015,0.98333,0.98333
16/02/2015,0.575,0.575
17/02/2015,0.9,0.9
18/02/2015,0.91667,0.91667
19/02/2015,0.575,0.575
20/02/2015,0.525,0.525
21/02/2015,0.74444,0.74444
22/02/2015,0.85833,0.85833
23/02/2015,0.78333,0.78333
24/02/2015,0.95,0.95
25/02/2015,1,1
26/02/2015,0.31667,0.31667
27/02/2015,0.78333,0.78333
28/02/2015,0.87778,0.87778
01/03/2015,0.85,0.92083
02/03/2015,0.46667,0.47837
03/03/2015,0.61667,0.68467
04/03/2015,0.8,0.8
05/03/2015,1.16667,1.16667
06/03/2015,0.44167,0.44167
07/03/2015,0.71111,0.71111
08/03/2015,0.68333,0.68333
09/03/2015,0.41667,0.41667
10/03/2015,0.61667,0.61667
11/03/2015,0.6,0.6
12/03/2015,0.68333,0.68333
13/03/2015,0.625,0.625
14/03/2015,0.77778,0.77778
16/03/2015,0.42778,0.43505
17/03/2015,0.45556,0.47286
18/03/2015,0.73333,0.74032
19/03/2015,0.59167,0.60538
20/03/2015,0.38889,0.38889
21/03/2015,0.63889,0.67091
22/03/2015,0.71667,0.71667
23/03/2015,0.41667,0.41667
24/03/2015,1.18333,1.18333
25/03/2015,0.46111,0.46111
26/03/2015,0.70833,0.70833
27/03/2015,0.96667,0.96667
28/03/2015,0.68333,0.68333
29/03/2015,0.50833,0.50833
30/03/2015,0.36667,0.36667
31/03/2015,0.61667,0.61667
01/04/2015,0.41667,0.41667
02/04/2015,0.44444,0.44444
03/04/2015,0.8,0.82286
04/04/2015,0.52917,0.55927
05/04/2015,0.66667,0.66667
06/04/2015,0.46667,0.46667
07/04/2015,0.45,0.45
08/04/2015,0.91667,0.91667
09/04/2015,0.8,0.8
10/04/2015,0.86667,0.86667
11/04/2015,0.32917,0.32917
12/04/2015,0.74444,0.74444
13/04/2015,0.42778,0.42778
14/04/2015,0.65,0.65
15/04/2015,0.55833,0.55833
16/04/2015,0.34167,0.34167
17/04/2015,0.73333,0.73333
18/04/2015,0.36333,0.36333
19/04/2015,0.56,0.56
20/04/2015,0.6,0.6
21/04/2015,0.38333,0.41675
22/04/2015,0.25,0.25
23/04/2015,0.53889,0.53889
24/04/2015,0.7,0.7
25/04/2015,0.93333,0.93333
26/04/2015,0.40833,0.40833
27/04/2015,1.70556,1.70556
28/04/2015,1.21667,1.21667
29/04/2015,0.54444,0.54444
30/04/2015,0.43889,0.43889
01/05/2015,0.61667,0.61667
02/05/2015,0.73333,0.73333
03/05/2015,0.47667,0.47667
04/05/2015,0.4,0.4
05/05/2015,0.41667,0.41667
06/05/2015,0.3625,0.3625
07/05/2015,0.64167,0.64167
08/05/2015,0.75,0.75
09/05/2015,0.61667,0.61667
11/05/2015,0.85,0.85
12/05/2015,0.55,0.55
13/05/2015,1.28333,1.28333
14/05/2015,0.98333,0.98333
15/05/2015,0.8,0.8
16/05/2015,0.75,0.75
17/05/2015,0.83333,0.83333
18/05/2015,0.63333,0.63333
19/05/2015,0.6,0.6
20/05/2015,0.42222,0.42222
21/05/2015,0.85,0.85
22/05/2015,0.50556,0.50556
23/05/2015,0.71667,0.71667
24/05/2015,0.65,0.65
25/05/2015,0.56667,0.56667
26/05/2015,0.95,0.95
27/05/2015,0.45556,0.48273
29/05/2015,0.28056,0.28056
30/05/2015,0.6,0.6
31/05/2015,0.83333,0.83333
01/06/2015,0.8,0.8
02/06/2015,0.39167,0.39167
03/06/2015,0.63333,0.63333
04/06/2015,0.31111,0.31111
05/06/2015,0.88333,0.88333
07/06/2015,0.95,0.95
08/06/2015,0.65,0.70253
09/06/2015,0.40556,0.40556
10/06/2015,0.58333,0.58333
11/06/2015,0.51667,0.51667
12/06/2015,0.59167,0.59167
13/06/2015,0.83833,0.83833
14/06/2015,0.49,0.49
15/06/2015,0.55833,0.55833
16/06/2015,0.48333,0.48333
17/06/2015,0.98333,0.98333
18/06/2015,1.08333,1.08333
19/06/2015,1.28333,1.28333
20/06/2015,0.60333,0.60333
21/06/2015,0.77222,0.77222
22/06/2015,0.88333,0.88333
23/06/2015,0.86667,0.86667
24/06/2015,0.35,0.35
25/06/2015,0.83333,0.83333
26/06/2015,0.56667,0.56667
27/06/2015,0.85417,0.85417
28/06/2015,0.81667,0.81667
29/06/2015,0.38333,0.38333
30/06/2015,0.6,0.6
01/07/2015,0.425,0.425
02/07/2015,0.525,0.525
03/07/2015,0.65,0.65
04/07/2015,0.47222,0.47222
05/07/2015,0.95,0.99766
06/07/2015,0.76667,0.76667
07/07/2015,0.36111,0.36111
08/07/2015,0.53333,0.53333
09/07/2015,0.76667,0.76667
10/07/2015,0.58333,0.58333
11/07/2015,0.76667,0.76667
12/07/2015,0.70556,0.70556
13/07/2015,0.495,0.495
14/07/2015,0.65,0.90833
15/07/2015,0.45833,0.55736
16/07/2015,0.3875,0.3875
17/07/2015,0.85,0.85
18/07/2015,0.60833,0.60833
19/07/2015,0.6,0.6
20/07/2015,0.40556,0.40556
21/07/2015,0.66667,0.66667
22/07/2015,0.45833,0.45833
23/07/2015,0.5,0.5
24/07/2015,0.95,0.95
25/07/2015,0.7,0.7
26/07/2015,0.47917,0.47917
27/07/2015,0.68333,0.79842
28/07/2015,0.30556,0.31035
29/07/2015,0.8,0.8
30/07/2015,1.05,1.05
31/07/2015,0.40417,0.40417
01/08/2015,0.40667,0.46178
02/08/2015,0.81111,0.81111
03/08/2015,0.32917,0.32917
04/08/2015,0.71667,0.71667
05/08/2015,0.95,0.95
06/08/2015,0.62917,0.62917
07/08/2015,0.88333,0.88333
08/08/2015,0.59167,0.59167
09/08/2015,0.52917,0.52917
10/08/2015,0.43889,0.43889
11/08/2015,0.45556,0.45556
12/08/2015,0.61667,0.61667
13/08/2015,0.39444,0.39444
14/08/2015,0.46111,0.46111
15/08/2015,0.63,0.63
16/08/2015,0.33125,0.33125
17/08/2015,0.88333,0.88333
18/08/2015,0.7,0.7
19/08/2015,0.7,0.7
20/08/2015,0.71667,0.71667
21/08/2015,0.58333,0.58333
22/08/2015,0.44,0.44
23/08/2015,0.87333,0.87333
24/08/2015,0.40833,0.40833
25/08/2015,1.44167,1.44167
26/08/2015,0.5,0.5
27/08/2015,0.43889,0.43889
28/08/2015,0.8,0.8
29/08/2015,0.34444,0.36169
30/08/2015,0.42083,0.42083
31/08/2015,0.98333,0.98333
01/09/2015,0.73333,0.73333
02/09/2015,0.48333,0.48333
03/09/2015,0.65,0.65
04/09/2015,0.65,0.72448
05/09/2015,0.78333,0.78333
06/09/2015,0.76111,0.76111
07/09/2015,0.42778,0.42778
08/09/2015,0.4,0.4
09/09/2015,0.42778,0.42778
10/09/2015,0.84167,0.84167
11/09/2015,0.76667,0.76667
12/09/2015,0.69167,0.69167
13/09/2015,0.86667,0.86667
14/09/2015,1.15,1.15
15/09/2015,0.55,0.55
16/09/2015,0.75,0.75
17/09/2015,0.43333,0.43333
18/09/2015,0.8,0.8
20/09/2015,0.50667,0.50667
21/09/2015,0.53889,0.53889
22/09/2015,1.01667,1.01667
23/09/2015,1.28333,1.28333
24/09/2015,2.23333,2.23333
25/09/2015,0.42222,0.42222
27/09/2015,0.67333,0.67333
28/09/2015,0.56667,0.56667
29/09/2015,0.59167,0.59167
30/09/2015,0.8,0.8
01/10/2015,0.9,1.25753
02/10/2015,1.16667,1.53213
03/10/2015,1.56667,1.56667
04/10/2015,0.84444,0.84444
05/10/2015,0.34583,0.34583
07/10/2015,0.48889,0.48889
08/10/2015,0.85,0.85
09/10/2015,0.59167,0.59167
11/10/2015,0.5125,0.5125
12/10/2015,0.96667,1.01314
13/10/2015,0.93333,0.9595
14/10/2015,0.93333,1.00726
15/10/2015,0.45,0.45
16/10/2015,0.5,0.54698
17/10/2015,0.81667,0.925
18/10/2015,0.55556,0.60993
19/10/2015,0.68333,0.68333
20/10/2015,0.59167,0.59167
21/10/2015,0.86667,0.86667
22/10/2015,0.85,0.85
23/10/2015,0.41111,0.41111
24/10/2015,0.775,0.775
25/10/2015,0.63889,0.63889
26/10/2015,0.525,0.525
27/10/2015,0.95,0.95
28/10/2015,0.69167,0.69167
29/10/2015,0.30833,0.30833
30/10/2015,0.5,0.5
01/11/2015,0.96667,0.96667
02/11/2015,0.85,0.85
03/11/2015,0.38889,0.38889
04/11/2015,0.65833,0.65833
05/11/2015,1.03333,1.03333
06/11/2015,0.525,0.58333
07/11/2015,0.91667,0.91667
08/11/2015,0.69167,0.74101
09/11/2015,0.34444,0.34444
10/11/2015,0.56667,0.56667
11/11/2015,0.45,0.45
12/11/2015,0.83333,0.83333
13/11/2015,2.26667,2.26667
15/11/2015,1.69167,1.69167
16/11/2015,0.86667,0.86667
17/11/2015,1.3,1.3
18/11/2015,0.70833,0.70833
19/11/2015,1.61667,1.61667
20/11/2015,1.18333,1.20566
21/11/2015,1.15,1.15
22/11/2015,0.83333,0.83333
23/11/2015,1.11667,1.11667
24/11/2015,0.55833,0.55833
25/11/2015,0.45556,0.45556
26/11/2015,0.41667,0.41667
28/11/2015,0.65833,0.65833
29/11/2015,0.58333,0.58333
30/11/2015,0.88333,0.88333
01/12/2015,0.55833,0.55833
02/12/2015,2.68333,2.68333
03/12/2015,0.95,0.95
04/12/2015,0.88333,0.88333
05/12/2015,1.10556,1.10556
06/12/2015,0.55833,0.55833
07/12/2015,0.85,0.85
08/12/2015,1.23333,1.23333
09/12/2015,0.50556,0.50556
10/12/2015,0.32333,0.35333
11/12/2015,0.76667,0.76667
12/12/2015,0.44333,0.44333
13/12/2015,0.775,0.775
14/12/2015,0.41667,0.41667
15/12/2015,0.61667,0.61667
16/12/2015,0.91667,0.91667
17/12/2015,1,1
18/12/2015,0.35556,0.35556
19/12/2015,0.95,0.95
20/12/2015,0.50833,0.50833
21/12/2015,0.48333,0.48333
22/12/2015,0.5,0.5
23/12/2015,0.58333,0.58333
24/12/2015,0.4,0.4
26/12/2015,0.95,0.95
27/12/2015,0.88889,0.91556
28/12/2015,1.1,1.1
29/12/2015,0.66667,0.66667
30/12/2015,0.46111,0.46111
31/12/2015,0.875,0.875
01/01/2016,0.6,0.6
02/01/2016,0.49583,0.5358
03/01/2016,0.57222,0.5856
04/01/2016,0.6,0.6
05/01/2016,0.85,0.85
06/01/2016,0.81667,0.81667
07/01/2016,0.33889,0.33889
08/01/2016,0.40417,0.40417
09/01/2016,0.81667,0.81667
10/01/2016,0.49667,0.49667
11/01/2016,0.53333,0.53333
12/01/2016,0.7,0.7
13/01/2016,0.75,0.75
14/01/2016,0.78333,0.78333
15/01/2016,0.33333,0.33333
16/01/2016,0.95,0.95
17/01/2016,0.85,0.85
18/01/2016,0.5,0.5
19/01/2016,0.76667,0.76667
20/01/2016,1.2,1.2
21/01/2016,1.1,1.1
22/01/2016,1.15,1.15
23/01/2016,1.61667,1.61667
24/01/2016,1.40833,1.40833
25/01/2016,1.41667,1.41667
26/01/2016,0.41667,0.41667
27/01/2016,1.05,1.05
28/01/2016,0.37917,0.37917
29/01/2016,0.43333,0.43333
30/01/2016,0.98889,0.98889
31/01/2016,1.275,1.275
01/02/2016,1.53333,1.53333
02/02/2016,0.51667,0.51667
03/02/2016,1.25,1.25
04/02/2016,1.13333,1.13333
05/02/2016,1.15,1.15
06/02/2016,1.15,1.15
07/02/2016,0.66667,0.66667
08/02/2016,1.26667,1.26667
09/02/2016,1.56667,1.56667
10/02/2016,0.75,0.75
11/02/2016,1.01667,1.01667
12/02/2016,1,1
13/02/2016,0.84444,0.84444
14/02/2016,1.4,1.4
15/02/2016,0.58889,0.58889
16/02/2016,0.4375,0.4375
17/02/2016,1.15,1.15
18/02/2016,0.78333,0.78333
19/02/2016,0.46111,0.46111
20/02/2016,1,1
21/02/2016,0.70833,0.70833
22/02/2016,0.7,0.7
23/02/2016,0.96667,0.96667
24/02/2016,1.26667,1.26667
25/02/2016,1.05,1.05
26/02/2016,1.16667,1.16667
27/02/2016,1.13333,1.13333
28/02/2016,0.83708,0.83708
29/02/2016,0.69167,0.69167
01/03/2016,1.6,1.6
02/03/2016,0.56667,0.56667
03/03/2016,0.83333,0.83333
04/03/2016,1.16667,1.16667
05/03/2016,0.90556,0.90556
06/03/2016,1.63333,1.63333
07/03/2016,0.725,0.725
08/03/2016,1.13333,1.15556
09/03/2016,1.05,1.05
10/03/2016,1.11667,1.11667
11/03/2016,0.56667,0.56667
12/03/2016,0.675,0.675
13/03/2016,0.82222,0.82222
14/03/2016,0.40556,0.40556
15/03/2016,1.28333,1.28333
16/03/2016,1.18333,1.18333
17/03/2016,0.93333,0.93333
18/03/2016,0.58333,0.58333
19/03/2016,0.83333,0.83333
20/03/2016,0.675,0.675
21/03/2016,0.66667,0.84167
22/03/2016,1.9,1.9
23/03/2016,1.68333,1.68333
24/03/2016,0.81667,0.81667
25/03/2016,0.83333,1.08135
26/03/2016,0.78333,0.78333
27/03/2016,0.6,0.6
28/03/2016,0.8,0.8
29/03/2016,0.37917,0.37917
30/03/2016,0.8,0.8
31/03/2016,1,1
01/04/2016,0.69167,0.69167
02/04/2016,0.70556,0.70556
04/04/2016,0.4125,0.4125
05/04/2016,1.06667,1.06667
06/04/2016,0.95,0.95
07/04/2016,0.575,0.575
08/04/2016,0.47778,0.47778
09/04/2016,0.39583,0.39583
10/04/2016,0.69167,0.69167
11/04/2016,1.05,1.05
12/04/2016,0.93333,0.93333
13/04/2016,0.83333,0.83333
14/04/2016,0.98333,0.98333
15/04/2016,0.91667,0.91667
16/04/2016,0.91667,0.91667
17/04/2016,0.53333,0.53333
18/04/2016,1,1
19/04/2016,1.01667,1.01667
20/04/2016,0.78333,0.78333
21/04/2016,1.18333,1.18333
22/04/2016,0.71667,0.71667
23/04/2016,0.8,0.8
25/04/2016,0.41667,0.41667
26/04/2016,0.4375,0.4375
27/04/2016,0.5,0.5
28/04/2016,0.45556,0.45556
29/04/2016,0.75,0.75
30/04/2016,0.4875,0.60062
01/05/2016,0.79167,0.87255
02/05/2016,1.36667,1.41277
03/05/2016,0.6,0.6
04/05/2016,0.575,0.575
05/05/2016,0.76667,0.76667
06/05/2016,0.96111,0.96111
07/05/2016,0.45,0.45
08/05/2016,0.63333,0.63333
09/05/2016,1.06667,1.06667
10/05/2016,0.64167,0.64167
11/05/2016,0.73333,0.73333
12/05/2016,0.8,0.8
13/05/2016,0.65,0.65
14/05/2016,0.425,0.425
16/05/2016,0.9,0.9
17/05/2016,0.71667,0.71667
18/05/2016,1.01667,1.01667
19/05/2016,1.21667,1.21667
20/05/2016,0.9,0.9
21/05/2016,0.81667,0.81667
22/05/2016,0.66111,0.66111
23/05/2016,0.7,0.7
24/05/2016,0.45833,0.45833
25/05/2016,0.725,0.725
26/05/2016,0.91667,0.91667
27/05/2016,0.9,0.9
28/05/2016,0.72778,0.72778
29/05/2016,0.70556,0.70556
30/05/2016,0.84167,0.84167
31/05/2016,1.13333,1.13333
01/06/2016,0.93333,0.93333
02/06/2016,0.36,0.36
03/06/2016,0.95,1.03301
04/06/2016,1.20556,1.20556
05/06/2016,0.63889,0.63889
06/06/2016,1.1,1.1
07/06/2016,0.93333,0.93333
08/06/2016,1.26667,1.40287
09/06/2016,0.625,0.65
10/06/2016,1.1,1.1
11/06/2016,0.53889,0.53889
12/06/2016,0.76267,0.76267
13/06/2016,1.68333,1.68333
14/06/2016,1.43333,1.43333
15/06/2016,1.23333,1.23333
16/06/2016,1.28333,1.28333
17/06/2016,0.91667,0.91667
18/06/2016,0.83333,0.83333
19/06/2016,0.75417,0.75417
20/06/2016,0.59167,0.59167
21/06/2016,1.26667,1.26667
22/06/2016,0.96667,0.96667
23/06/2016,0.78333,0.78333
24/06/2016,1.28333,1.28333
25/06/2016,0.98333,0.98333
26/06/2016,0.67222,0.67222
27/06/2016,0.575,0.575
28/06/2016,1.21667,1.21667
29/06/2016,1.25,1.25
30/06/2016,0.76667,0.76667
01/07/2016,0.78333,0.78333
02/07/2016,0.57667,0.57667
03/07/2016,0.875,0.875
04/07/2016,0.71667,0.71667
05/07/2016,0.48333,0.48333
06/07/2016,1.11667,1.11667
07/07/2016,0.86667,0.86667
08/07/2016,0.925,0.925
09/07/2016,1.39167,1.39167
10/07/2016,0.72083,0.72083
11/07/2016,0.625,0.625
12/07/2016,0.49167,0.49167
13/07/2016,0.78333,0.78333
14/07/2016,1.01667,1.01667
15/07/2016,1.5,1.5
16/07/2016,1.025,1.13844
17/07/2016,0.97778,1.01667
18/07/2016,1.38333,1.38333
19/07/2016,1.20833,1.20833
20/07/2016,1.20833,1.20833
21/07/2016,1.19167,1.19167
22/07/2016,0.95,0.95
23/07/2016,1.11667,1.11667
24/07/2016,0.96111,0.96111
25/07/2016,0.95556,0.95556
26/07/2016,1.575,1.575
27/07/2016,0.93333,0.93333
28/07/2016,0.68667,0.68667
29/07/2016,0.69444,0.69444
30/07/2016,0.78889,0.78889
31/07/2016,0.925,0.925
01/08/2016,1.2,1.2
02/08/2016,0.88889,0.88889
03/08/2016,0.65,0.65
04/08/2016,0.66667,0.66667
05/08/2016,0.93333,0.93333
06/08/2016,0.51333,0.51333
07/08/2016,0.6125,0.6125
08/08/2016,0.53,0.53
09/08/2016,0.94167,0.94167
10/08/2016,0.65417,0.65417
11/08/2016,0.53333,0.53333
12/08/2016,1.08333,1.11489
13/08/2016,1.01667,1.01667
14/08/2016,0.79167,0.79167
15/08/2016,0.57,0.57
16/08/2016,0.65833,0.65833
17/08/2016,0.40714,0.40714
18/08/2016,0.96944,0.96944
19/08/2016,0.91667,0.91667
20/08/2016,0.9,0.9
21/08/2016,0.75833,0.75833
22/08/2016,0.48889,0.48889
23/08/2016,1,1
24/08/2016,1.16667,1.16667
25/08/2016,1.15,1.15
26/08/2016,0.81667,0.81667
27/08/2016,0.86667,0.86667
28/08/2016,0.825,0.825
29/08/2016,0.75,0.75
30/08/2016,0.75,0.75
31/08/2016,1.16667,1.16667
01/09/2016,0.98333,0.98333
02/09/2016,0.65,0.65
03/09/2016,1.11667,1.11667
04/09/2016,0.86667,0.86667
05/09/2016,1.06667,1.06667
06/09/2016,1.7,1.7
07/09/2016,0.93333,0.93333
08/09/2016,1.11667,1.11667
09/09/2016,1.2,1.2
11/09/2016,1.21667,1.21667
12/09/2016,1.31667,1.31667
13/09/2016,0.98333,0.98333
14/09/2016,0.96667,0.96667
15/09/2016,1.08333,1.08333
16/09/2016,1.13333,1.13333
17/09/2016,0.86667,0.86667
18/09/2016,1.4,1.4
19/09/2016,1.3,1.3
20/09/2016,1.31667,1.31667
21/09/2016,1.13333,1.13333
22/09/2016,0.83333,0.83333
23/09/2016,0.93333,0.93333
25/09/2016,1.1,1.1
26/09/2016,1.3,1.3
27/09/2016,0.71667,0.71667
28/09/2016,0.91667,0.95126
29/09/2016,1.08333,1.08333
30/09/2016,1.01667,1.06602
02/10/2016,1.11667,1.11667
03/10/2016,0.83333,0.83333
04/10/2016,0.73333,0.73333
05/10/2016,0.71667,1.18359
06/10/2016,0.46667,1.54583
07/10/2016,1.63333,1.63333
08/10/2016,1.63333,1.63333
09/10/2016,1.46667,1.46667
10/10/2016,1.33333,1.33333
11/10/2016,1,1
12/10/2016,0.3875,0.3875
13/10/2016,1.28333,1.28333
14/10/2016,1.11667,1.11667
15/10/2016,1.11667,1.11667
16/10/2016,1.08333,1.08333
17/10/2016,0.66667,0.66667
18/10/2016,1.31667,1.31667
19/10/2016,1.05,1.05
20/10/2016,0.71667,0.71667
21/10/2016,1.08333,1.08333
22/10/2016,1.05,1.05
23/10/2016,0.86667,0.86667
24/10/2016,0.55,0.55
25/10/2016,0.71667,0.71667
26/10/2016,0.48333,0.48333
27/10/2016,1.2,1.2
28/10/2016,1.28333,1.28333
30/10/2016,1.30833,1.30833
31/10/2016,0.78333,0.78333
01/11/2016,1.15,1.15
02/11/2016,0.7,0.7
03/11/2016,1.18333,1.18333
04/11/2016,0.775,0.775
05/11/2016,1.16667,1.16667
06/11/2016,1.39167,1.39167
07/11/2016,1.51667,1.51667
08/11/2016,0.81667,0.81667
09/11/2016,1.71667,1.71667
10/11/2016,0.35333,0.35333
11/11/2016,0.58333,0.58333
13/11/2016,1.04167,1.04167
14/11/2016,0.7,0.7
15/11/2016,0.95,0.95
16/11/2016,0.83333,0.83333
17/11/2016,1.01667,1.01667
18/11/2016,1,1
20/11/2016,0.53889,0.53889
21/11/2016,1.16667,1.16667
22/11/2016,0.91667,0.91667
23/11/2016,0.88333,0.88333
24/11/2016,0.73333,0.73333
26/11/2016,1.48333,1.48333
27/11/2016,1.23333,1.23333
28/11/2016,1.1,1.1
29/11/2016,0.96667,0.96667
30/11/2016,0.76667,0.76667
01/12/2016,0.83333,0.83333
02/12/2016,0.76667,0.76667
03/12/2016,0.66111,0.69538
04/12/2016,1.05,1.05
06/12/2016,0.7,0.7
07/12/2016,0.58333,0.58333
08/12/2016,0.81667,0.81667
09/12/2016,0.91667,0.91667
10/12/2016,0.78333,0.78333
11/12/2016,0.60556,0.60556
12/12/2016,1.05,1.05
13/12/2016,0.86667,0.86667
14/12/2016,0.86667,0.86667
15/12/2016,0.95,0.95
16/12/2016,1.26667,1.26667
17/12/2016,0.88333,0.88333
18/12/2016,0.93333,0.93333
19/12/2016,0.75,0.75
20/12/2016,0.68333,0.68333
21/12/2016,0.95,0.95
22/12/2016,0.80833,0.80833
23/12/2016,0.58333,0.71667
24/12/2016,0.74167,0.79334
25/12/2016,0.78333,0.90385
26/12/2016,0.83333,0.96631
27/12/2016,1.05,1.1799
28/12/2016,0.61667,0.73732
29/12/2016,1,1.22581
30/12/2016,0.8,0.8
31/12/2016,0.775,0.82604
01/01/2017,0.85,0.85
02/01/2017,0.53333,0.53333
03/01/2017,0.88333,0.88333
04/01/2017,0.525,0.525
05/01/2017,0.725,0.725
06/01/2017,1.63333,1.63333
07/01/2017,1.36667,1.53587
08/01/2017,0.69444,0.9606
09/01/2017,0.98333,0.98333
10/01/2017,0.78333,0.78333
11/01/2017,0.78333,0.78333
12/01/2017,1.46667,1.46667
13/01/2017,0.65833,0.65833
14/01/2017,1.09167,1.09167
15/01/2017,0.65417,0.65417
16/01/2017,0.63333,0.63333
17/01/2017,0.95,0.95
18/01/2017,1.03333,1.03333
19/01/2017,0.5,1.78333
20/01/2017,1.08333,1.08333
21/01/2017,1,1
22/01/2017,1.125,1.1912
23/01/2017,0.76111,0.76111
24/01/2017,1.13333,1.13333
25/01/2017,1.38333,1.38333
26/01/2017,1.16667,1.16667
27/01/2017,0.91667,0.91667
28/01/2017,1.1,1.1
29/01/2017,1.38333,1.38333
30/01/2017,0.825,0.825
31/01/2017,0.65833,0.65833
01/02/2017,0.96667,0.96667
02/02/2017,1.06667,1.06667
03/02/2017,0.50556,0.50556
04/02/2017,0.88889,0.88889
05/02/2017,0.68333,0.73778
06/02/2017,1.01667,1.01667
07/02/2017,1.01667,1.01667
08/02/2017,1.03333,1.03333
09/02/2017,1.43333,1.43333
10/02/2017,0.96667,0.96667
11/02/2017,0.63333,0.63333
12/02/2017,0.60556,0.60556
13/02/2017,0.68333,0.68333
14/02/2017,0.9,0.9
15/02/2017,1.25,1.25
16/02/2017,1.08333,1.08333
17/02/2017,0.93333,0.93333
18/02/2017,1.025,1.025
19/02/2017,0.72222,0.72222
20/02/2017,0.59167,0.59167
21/02/2017,0.52222,0.52222
22/02/2017,0.625,0.625
23/02/2017,0.88333,0.88333
24/02/2017,1.06667,1.06667
25/02/2017,0.5,0.5
26/02/2017,0.84167,0.84167
27/02/2017,1.05,1.05
28/02/2017,0.78333,0.78333
01/03/2017,1.15,1.15
02/03/2017,0.66667,0.66667
03/03/2017,0.58333,0.58333
04/03/2017,0.81111,0.81111
05/03/2017,0.66667,0.70476
06/03/2017,1.13333,1.13333
07/03/2017,0.575,0.575
08/03/2017,0.96667,0.96667
09/03/2017,0.57222,0.57222
10/03/2017,1.06667,1.06667
11/03/2017,0.71667,0.71667
12/03/2017,0.56667,0.56667
13/03/2017,1.18333,1.18333
14/03/2017,1.31667,1.31667
15/03/2017,0.91667,0.91667
16/03/2017,1.03333,1.03333
17/03/2017,0.86667,0.86667
18/03/2017,0.55556,0.55556
19/03/2017,0.56667,0.56667
20/03/2017,0.78333,0.78333
21/03/2017,0.70833,0.70833
22/03/2017,0.84167,0.84167
23/03/2017,0.61667,0.62722
24/03/2017,0.74167,0.74167
25/03/2017,0.59583,0.59583
26/03/2017,0.525,0.525
27/03/2017,0.88333,0.88333
28/03/2017,0.98333,0.98333
29/03/2017,0.6,0.6
30/03/2017,0.36333,0.36333
31/03/2017,0.81667,0.81667
01/04/2017,0.64444,0.64444
02/04/2017,0.77222,0.77222
03/04/2017,0.81667,0.81667
04/04/2017,0.93333,0.93333
05/04/2017,0.54444,0.54444
06/04/2017,0.49722,0.49722
07/04/2017,1.35,1.35
08/04/2017,0.78333,0.78333
09/04/2017,0.61667,0.61667
10/04/2017,0.73333,0.73333
11/04/2017,0.6,0.8
12/04/2017,0.625,0.625
13/04/2017,0.88333,0.88333
14/04/2017,0.55,0.55
15/04/2017,0.49167,0.49167
16/04/2017,0.775,0.775
17/04/2017,0.76667,0.76667
18/04/2017,0.81667,0.81667
19/04/2017,0.65,0.65
20/04/2017,0.91667,0.91667
21/04/2017,0.9,0.9
22/04/2017,0.75,0.75
24/04/2017,0.70833,0.70833
25/04/2017,0.86667,0.86667
26/04/2017,0.91667,0.91667
27/04/2017,0.35333,0.35333
28/04/2017,0.86667,0.92795
29/04/2017,0.8,0.88163
30/04/2017,1.01667,1.01667
01/05/2017,0.44167,0.44167
02/05/2017,1.25,1.25
03/05/2017,0.55833,0.55833
04/05/2017,0.71667,0.71667
05/05/2017,0.69167,0.69167
06/05/2017,0.73333,0.73333
07/05/2017,0.68333,0.68333
08/05/2017,0.96667,0.96667
09/05/2017,1.26667,1.26667
10/05/2017,0.60556,0.60556
11/05/2017,1.60833,1.60833
12/05/2017,0.59333,0.59333
13/05/2017,0.41111,0.41111
15/05/2017,0.37778,0.37778
16/05/2017,0.65,1.43265
17/05/2017,1.45,1.45
18/05/2017,1.26667,1.26667
19/05/2017,0.93333,0.93333
20/05/2017,0.91667,0.91667
21/05/2017,0.75,0.85272
22/05/2017,0.68333,0.85622
23/05/2017,1.63333,1.63333
24/05/2017,0.96667,0.96667
25/05/2017,0.76667,0.76667
26/05/2017,0.76667,0.82564
27/05/2017,0.775,0.775
28/05/2017,0.80833,0.80833
29/05/2017,0.71667,0.71667
30/05/2017,0.63333,0.63333
31/05/2017,0.32778,0.32778
01/06/2017,1.18333,1.28673
02/06/2017,0.88333,0.88333
03/06/2017,0.65,0.65
04/06/2017,1.00556,1.00556
05/06/2017,0.79167,0.79167
06/06/2017,0.6,0.6
