date,avg_uncorrected_pressure,total_daily_conflict_duration,conflict_dummy,avg_corrected_pressure
2014-07-14,0.46667,630.0,1,0.6943
2014-07-15,0.81667,410.0,1,1.01157
2014-07-16,0.725,360.0,1,0.86759
2014-07-17,1.5,200.0,1,1.79703
2014-07-18,1.65833,280.0,1,1.88111
2014-07-19,0.90556,280.0,1,1.04365
2014-07-20,0.76111,450.0,1,0.94237
2014-07-21,0.65,700.0,1,0.9923
2014-07-22,0.85,570.0,1,1.15236
2014-07-23,0.6875,440.0,1,0.84306
2014-07-24,0.45,340.0,1,0.5287
2014-07-25,0.6,400.0,1,0.73135
2014-07-26,0.61111,390.0,1,0.74844
2014-07-27,0.8,420.0,1,0.98195
2014-07-28,0.48611,310.0,1,0.55929
2014-07-29,0.775,470.0,1,0.98825
2014-07-30,0.39333,340.0,1,0.47716
2014-07-31,0.34792,250.0,1,0.38509
2014-08-01,0.82778,310.0,1,0.98007
2014-08-02,1.00833,260.0,1,1.13719
2014-08-03,0.70417,350.0,1,0.83107
2014-08-04,0.6375,170.0,1,0.68138
2014-08-05,0.69444,290.0,1,0.791
2014-08-06,0.6125,0.0,0,0.6125
2014-08-07,0.61667,0.0,0,0.61667
2014-08-08,0.96667,0.0,0,0.96667
2014-08-09,0.64111,580.0,1,0.7966
2014-08-10,0.89583,230.0,1,0.96122
2014-08-11,0.96667,120.0,1,1.01767
2014-08-12,1.20833,0.0,0,1.20833
2014-08-13,0.69444,20.0,1,0.7003
2014-08-14,0.675,0.0,0,0.675
2014-08-15,0.80833,0.0,0,0.80833
2014-08-16,1.0,110.0,1,1.05145
2014-08-17,0.86111,130.0,1,0.90903
2014-08-18,0.92222,0.0,0,0.92222
2014-08-19,0.83333,20.0,1,0.84123
2014-08-20,0.89444,0.0,0,0.89444
2014-08-21,0.93333,0.0,0,0.93333
2014-08-22,0.71667,20.0,1,0.72768
2014-08-23,0.925,0.0,0,0.925
2014-08-24,0.88889,0.0,0,0.88889
2014-08-25,0.4,0.0,0,0.4
2014-08-26,0.86667,240.0,1,1.10575
2014-08-27,1.01667,0.0,0,1.01667
2014-08-28,0.59444,0.0,0,0.59444
2014-08-29,0.68333,0.0,0,0.68333
2014-08-31,0.41944,0.0,0,0.41944
2014-09-01,0.81667,0.0,0,0.81667
2014-09-02,1.08333,0.0,0,1.08333
2014-09-03,0.39444,0.0,0,0.39444
2014-09-04,1.05,0.0,0,1.05
2014-09-05,0.44444,0.0,0,0.44444
2014-09-06,0.5,0.0,0,0.5
2014-09-07,0.71667,0.0,0,0.71667
2014-09-08,0.57222,0.0,0,0.57222
2014-09-09,0.91667,0.0,0,0.91667
2014-09-10,0.98333,0.0,0,0.98333
2014-09-11,0.88333,0.0,0,0.88333
2014-09-12,0.53333,0.0,0,0.53333
2014-09-14,0.88333,0.0,0,0.88333
2014-09-15,0.45,0.0,0,0.45
2014-09-16,0.93333,0.0,0,0.93333
2014-09-17,0.78333,0.0,0,0.78333
2014-09-18,0.45,0.0,0,0.45
2014-09-19,0.83333,0.0,0,0.83333
2014-09-20,0.49444,0.0,0,0.49444
2014-09-21,0.68889,0.0,0,0.68889
2014-09-22,0.78333,0.0,0,0.78333
2014-09-23,0.98333,0.0,0,0.98333
2014-09-24,0.56667,0.0,0,0.56667
2014-09-25,0.58333,0.0,0,0.58333
2014-09-26,0.47222,0.0,0,0.47222
2014-09-27,0.81667,0.0,0,0.81667
2014-09-28,0.43056,0.0,0,0.43056
2014-09-29,0.44583,0.0,0,0.44583
2014-09-30,0.85556,0.0,0,0.85556
2014-10-01,0.58,0.0,0,0.58
2014-10-02,0.675,0.0,0,0.675
2014-10-03,0.51389,0.0,0,0.51389
2014-10-05,0.46111,0.0,0,0.46111
2014-10-06,0.69167,0.0,0,0.69167
2014-10-07,0.4119,0.0,0,0.4119
2014-10-08,0.54667,0.0,0,0.54667
2014-10-09,0.86667,0.0,0,0.86667
2014-10-10,0.65,0.0,0,0.65
2014-10-12,0.55833,0.0,0,0.55833
2014-10-13,0.45952,0.0,0,0.45952
2014-10-14,0.51389,0.0,0,0.51389
2014-10-15,1.35,0.0,0,1.35
2014-10-16,1.07222,0.0,0,1.07222
2014-10-17,0.87778,0.0,0,0.87778
2014-10-18,0.67222,0.0,0,0.67222
2014-10-19,0.3881,0.0,0,0.3881
2014-10-20,0.86667,0.0,0,0.86667
2014-10-21,0.62222,0.0,0,0.62222
2014-10-22,0.38704,0.0,0,0.38704
2014-10-23,0.55667,0.0,0,0.55667
2014-10-24,0.53,0.0,0,0.53
2014-10-25,0.96667,0.0,0,0.96667
2014-10-26,0.76667,0.0,0,0.76667
2014-10-27,0.75,0.0,0,0.75
2014-10-28,0.47,0.0,0,0.47
2014-10-29,0.525,0.0,0,0.525
2014-10-30,0.45333,0.0,0,0.45333
2014-10-31,0.52667,0.0,0,0.52667
2014-11-01,0.30333,0.0,0,0.30333
2014-11-02,0.93333,100.0,1,0.97075
2014-11-03,0.71667,0.0,0,0.71667
2014-11-04,0.92778,0.0,0,0.92778
2014-11-05,0.83889,80.0,1,0.87402
2014-11-06,0.64444,0.0,0,0.64444
2014-11-07,0.56667,0.0,0,0.56667
2014-11-08,0.93333,0.0,0,0.93333
2014-11-09,0.47222,0.0,0,0.47222
2014-11-10,0.70556,20.0,1,0.71096
2014-11-11,0.86667,0.0,0,0.86667
2014-11-12,0.825,0.0,0,0.825
2014-11-13,0.59444,0.0,0,0.59444
2014-11-14,0.80833,0.0,0,0.80833
2014-11-16,0.8,0.0,0,0.8
2014-11-17,0.46944,0.0,0,0.46944
2014-11-18,0.52917,140.0,1,0.5875
2014-11-19,0.6,30.0,1,0.60902
2014-11-20,0.74444,0.0,0,0.74444
2014-11-21,1.01667,140.0,1,1.08715
2014-11-23,0.90833,0.0,0,0.90833
2014-11-24,0.77222,0.0,0,0.77222
2014-11-25,1.53333,0.0,0,1.53333
2014-11-26,0.63667,0.0,0,0.63667
2014-11-27,0.45952,0.0,0,0.45952
2014-11-28,0.51667,0.0,0,0.51667
2014-11-29,0.9,0.0,0,0.9
2014-11-30,0.81667,0.0,0,0.81667
2014-12-01,0.35,0.0,0,0.35
2014-12-02,0.73333,0.0,0,0.73333
2014-12-03,0.86667,0.0,0,0.86667
2014-12-04,0.93333,0.0,0,0.93333
2014-12-05,0.37917,0.0,0,0.37917
2014-12-06,0.75,0.0,0,0.75
2014-12-07,0.75556,0.0,0,0.75556
2014-12-08,0.71667,0.0,0,0.71667
2014-12-09,0.66667,0.0,0,0.66667
2014-12-10,0.39444,0.0,0,0.39444
2014-12-11,0.8,0.0,0,0.8
2014-12-12,0.9,0.0,0,0.9
2014-12-13,0.61111,0.0,0,0.61111
2014-12-14,0.52,0.0,0,0.52
2014-12-15,0.88333,0.0,0,0.88333
2014-12-16,0.53333,70.0,1,0.5629
2014-12-17,1.21667,0.0,0,1.21667
2014-12-18,1.0,0.0,0,1.0
2014-12-19,0.46111,0.0,0,0.46111
2014-12-20,0.68333,0.0,0,0.68333
2014-12-21,1.16667,0.0,0,1.16667
2014-12-22,0.3875,0.0,0,0.3875
2014-12-23,0.49167,0.0,0,0.49167
2014-12-24,0.75,0.0,0,0.75
2014-12-26,0.35556,0.0,0,0.35556
2014-12-27,1.16667,0.0,0,1.16667
2014-12-28,0.55667,0.0,0,0.55667
2014-12-29,1.11667,0.0,0,1.11667
2014-12-30,1.06667,0.0,0,1.06667
2014-12-31,0.86667,0.0,0,0.86667
2015-01-01,0.76667,0.0,0,0.76667
2015-01-02,0.95,0.0,0,0.95
2015-01-03,0.67778,0.0,0,0.67778
2015-01-04,0.975,0.0,0,0.975
2015-01-05,0.68333,0.0,0,0.68333
2015-01-06,0.7,0.0,0,0.7
2015-01-07,1.31667,0.0,0,1.31667
2015-01-08,0.34667,0.0,0,0.34667
2015-01-09,1.41667,0.0,0,1.41667
2015-01-10,1.2,0.0,0,1.2
2015-01-11,1.225,0.0,0,1.225
2015-01-12,1.4,0.0,0,1.4
2015-01-13,0.4125,0.0,0,0.4125
2015-01-14,0.8,0.0,0,0.8
2015-01-15,0.3,0.0,0,0.3
2015-01-16,0.83333,0.0,0,0.83333
2015-01-17,0.54583,0.0,0,0.54583
2015-01-18,0.50833,0.0,0,0.50833
2015-01-19,0.73333,0.0,0,0.73333
2015-01-20,0.46111,0.0,0,0.46111
2015-01-21,1.05,0.0,0,1.05
2015-01-22,0.88333,0.0,0,0.88333
2015-01-23,0.8,0.0,0,0.8
2015-01-24,0.52917,0.0,0,0.52917
2015-01-25,0.55417,0.0,0,0.55417
2015-01-26,1.23333,0.0,0,1.23333
2015-01-27,0.68333,0.0,0,0.68333
2015-01-28,0.85,0.0,0,0.85
2015-01-29,0.625,0.0,0,0.625
2015-01-30,0.68333,0.0,0,0.68333
2015-01-31,0.4,0.0,0,0.4
2015-02-01,0.8,0.0,0,0.8
2015-02-02,1.2,0.0,0,1.2
2015-02-03,0.93333,0.0,0,0.93333
2015-02-04,0.7,0.0,0,0.7
2015-02-05,0.68333,0.0,0,0.68333
2015-02-06,0.81667,0.0,0,0.81667
2015-02-07,0.96667,0.0,0,0.96667
2015-02-08,0.99167,0.0,0,0.99167
2015-02-09,1.03333,0.0,0,1.03333
2015-02-10,0.9,0.0,0,0.9
2015-02-11,0.9,0.0,0,0.9
2015-02-12,0.75,0.0,0,0.75
2015-02-13,0.8,0.0,0,0.8
2015-02-14,0.42222,0.0,0,0.42222
2015-02-15,0.98333,0.0,0,0.98333
2015-02-16,0.575,0.0,0,0.575
2015-02-17,0.9,0.0,0,0.9
2015-02-18,0.91667,0.0,0,0.91667
2015-02-19,0.575,0.0,0,0.575
2015-02-20,0.525,0.0,0,0.525
2015-02-21,0.74444,0.0,0,0.74444
2015-02-22,0.85833,0.0,0,0.85833
2015-02-23,0.78333,0.0,0,0.78333
2015-02-24,0.95,0.0,0,0.95
2015-02-25,1.0,0.0,0,1.0
2015-02-26,0.31667,0.0,0,0.31667
2015-02-27,0.78333,0.0,0,0.78333
2015-02-28,0.87778,0.0,0,0.87778
2015-03-01,0.85,90.0,1,0.92083
2015-03-02,0.46667,30.0,1,0.47837
2015-03-03,0.61667,120.0,1,0.68467
2015-03-04,0.8,0.0,0,0.8
2015-03-05,1.16667,0.0,0,1.16667
2015-03-06,0.44167,0.0,0,0.44167
2015-03-07,0.71111,0.0,0,0.71111
2015-03-08,0.68333,0.0,0,0.68333
2015-03-09,0.41667,0.0,0,0.41667
2015-03-10,0.61667,0.0,0,0.61667
2015-03-11,0.6,0.0,0,0.6
2015-03-12,0.68333,0.0,0,0.68333
2015-03-13,0.625,0.0,0,0.625
2015-03-14,0.77778,0.0,0,0.77778
2015-03-16,0.42778,20.0,1,0.43505
2015-03-17,0.45556,50.0,1,0.47286
2015-03-18,0.73333,10.0,1,0.74032
2015-03-19,0.59167,30.0,1,0.60538
2015-03-20,0.38889,0.0,0,0.38889
2015-03-21,0.63889,130.0,1,0.67091
2015-03-22,0.71667,0.0,0,0.71667
2015-03-23,0.41667,0.0,0,0.41667
2015-03-24,1.18333,0.0,0,1.18333
2015-03-25,0.46111,0.0,0,0.46111
2015-03-26,0.70833,0.0,0,0.70833
2015-03-27,0.96667,0.0,0,0.96667
2015-03-28,0.68333,0.0,0,0.68333
2015-03-29,0.50833,0.0,0,0.50833
2015-03-30,0.36667,0.0,0,0.36667
2015-03-31,0.61667,0.0,0,0.61667
2015-04-01,0.41667,0.0,0,0.41667
2015-04-02,0.44444,0.0,0,0.44444
2015-04-03,0.8,30.0,1,0.82286
2015-04-04,0.52917,110.0,1,0.55927
2015-04-05,0.66667,0.0,0,0.66667
2015-04-06,0.46667,0.0,0,0.46667
2015-04-07,0.45,0.0,0,0.45
2015-04-08,0.91667,0.0,0,0.91667
2015-04-09,0.8,0.0,0,0.8
2015-04-10,0.86667,0.0,0,0.86667
2015-04-11,0.32917,0.0,0,0.32917
2015-04-12,0.74444,0.0,0,0.74444
2015-04-13,0.42778,0.0,0,0.42778
2015-04-14,0.65,0.0,0,0.65
2015-04-15,0.55833,0.0,0,0.55833
2015-04-16,0.34167,0.0,0,0.34167
2015-04-17,0.73333,0.0,0,0.73333
2015-04-18,0.36333,0.0,0,0.36333
2015-04-19,0.56,0.0,0,0.56
2015-04-20,0.6,0.0,0,0.6
2015-04-21,0.38333,110.0,1,0.41675
2015-04-22,0.25,0.0,0,0.25
2015-04-23,0.53889,0.0,0,0.53889
2015-04-24,0.7,0.0,0,0.7
2015-04-25,0.93333,0.0,0,0.93333
2015-04-26,0.40833,0.0,0,0.40833
2015-04-27,1.70556,0.0,0,1.70556
2015-04-28,1.21667,0.0,0,1.21667
2015-04-29,0.54444,0.0,0,0.54444
2015-04-30,0.43889,0.0,0,0.43889
2015-05-01,0.61667,0.0,0,0.61667
2015-05-02,0.73333,0.0,0,0.73333
2015-05-03,0.47667,0.0,0,0.47667
2015-05-04,0.4,0.0,0,0.4
2015-05-05,0.41667,0.0,0,0.41667
2015-05-06,0.3625,0.0,0,0.3625
2015-05-07,0.64167,0.0,0,0.64167
2015-05-08,0.75,0.0,0,0.75
2015-05-09,0.61667,0.0,0,0.61667
2015-05-11,0.85,0.0,0,0.85
2015-05-12,0.55,0.0,0,0.55
2015-05-13,1.28333,0.0,0,1.28333
2015-05-14,0.98333,0.0,0,0.98333
2015-05-15,0.8,0.0,0,0.8
2015-05-16,0.75,0.0,0,0.75
2015-05-17,0.83333,0.0,0,0.83333
2015-05-18,0.63333,0.0,0,0.63333
2015-05-19,0.6,0.0,0,0.6
2015-05-20,0.42222,0.0,0,0.42222
2015-05-21,0.85,0.0,0,0.85
2015-05-22,0.50556,0.0,0,0.50556
2015-05-23,0.71667,0.0,0,0.71667
2015-05-24,0.65,0.0,0,0.65
2015-05-25,0.56667,0.0,0,0.56667
2015-05-26,0.95,0.0,0,0.95
2015-05-27,0.45556,140.0,1,0.48273
2015-05-29,0.28056,0.0,0,0.28056
2015-05-30,0.6,0.0,0,0.6
2015-05-31,0.83333,0.0,0,0.83333
2015-06-01,0.8,0.0,0,0.8
2015-06-02,0.39167,0.0,0,0.39167
2015-06-03,0.63333,0.0,0,0.63333
2015-06-04,0.31111,0.0,0,0.31111
2015-06-05,0.88333,0.0,0,0.88333
2015-06-07,0.95,0.0,0,0.95
2015-06-08,0.65,80.0,1,0.70253
2015-06-09,0.40556,0.0,0,0.40556
2015-06-10,0.58333,0.0,0,0.58333
2015-06-11,0.51667,0.0,0,0.51667
2015-06-12,0.59167,0.0,0,0.59167
2015-06-13,0.83833,0.0,0,0.83833
2015-06-14,0.49,0.0,0,0.49
2015-06-15,0.55833,0.0,0,0.55833
2015-06-16,0.48333,0.0,0,0.48333
2015-06-17,0.98333,0.0,0,0.98333
2015-06-18,1.08333,0.0,0,1.08333
2015-06-19,1.28333,0.0,0,1.28333
2015-06-20,0.60333,0.0,0,0.60333
2015-06-21,0.77222,0.0,0,0.77222
2015-06-22,0.88333,0.0,0,0.88333
2015-06-23,0.86667,0.0,0,0.86667
2015-06-24,0.35,0.0,0,0.35
2015-06-25,0.83333,0.0,0,0.83333
2015-06-26,0.56667,0.0,0,0.56667
2015-06-27,0.85417,0.0,0,0.85417
2015-06-28,0.81667,0.0,0,0.81667
2015-06-29,0.38333,0.0,0,0.38333
2015-06-30,0.6,0.0,0,0.6
2015-07-01,0.425,0.0,0,0.425
2015-07-02,0.525,0.0,0,0.525
2015-07-03,0.65,0.0,0,0.65
2015-07-04,0.47222,0.0,0,0.47222
2015-07-05,0.95,120.0,1,0.99766
2015-07-06,0.76667,0.0,0,0.76667
2015-07-07,0.36111,0.0,0,0.36111
2015-07-08,0.53333,0.0,0,0.53333
2015-07-09,0.76667,0.0,0,0.76667
2015-07-10,0.58333,0.0,0,0.58333
2015-07-11,0.76667,0.0,0,0.76667
2015-07-12,0.70556,0.0,0,0.70556
2015-07-13,0.495,0.0,0,0.495
2015-07-14,0.65,310.0,1,0.90833
2015-07-15,0.45833,230.0,1,0.55736
2015-07-16,0.3875,0.0,0,0.3875
2015-07-17,0.85,0.0,0,0.85
2015-07-18,0.60833,0.0,0,0.60833
2015-07-19,0.6,0.0,0,0.6
2015-07-20,0.40556,0.0,0,0.40556
2015-07-21,0.66667,0.0,0,0.66667
2015-07-22,0.45833,0.0,0,0.45833
2015-07-23,0.5,0.0,0,0.5
2015-07-24,0.95,0.0,0,0.95
2015-07-25,0.7,0.0,0,0.7
2015-07-26,0.47917,0.0,0,0.47917
2015-07-27,0.68333,160.0,1,0.79842
2015-07-28,0.30556,20.0,1,0.31035
2015-07-29,0.8,0.0,0,0.8
2015-07-30,1.05,0.0,0,1.05
2015-07-31,0.40417,0.0,0,0.40417
2015-08-01,0.40667,220.0,1,0.46178
2015-08-02,0.81111,0.0,0,0.81111
2015-08-03,0.32917,0.0,0,0.32917
2015-08-04,0.71667,0.0,0,0.71667
2015-08-05,0.95,0.0,0,0.95
2015-08-06,0.62917,0.0,0,0.62917
2015-08-07,0.88333,0.0,0,0.88333
2015-08-08,0.59167,0.0,0,0.59167
2015-08-09,0.52917,0.0,0,0.52917
2015-08-10,0.43889,0.0,0,0.43889
2015-08-11,0.45556,0.0,0,0.45556
2015-08-12,0.61667,0.0,0,0.61667
2015-08-13,0.39444,0.0,0,0.39444
2015-08-14,0.46111,0.0,0,0.46111
2015-08-15,0.63,0.0,0,0.63
2015-08-16,0.33125,0.0,0,0.33125
2015-08-17,0.88333,0.0,0,0.88333
2015-08-18,0.7,0.0,0,0.7
2015-08-19,0.7,0.0,0,0.7
2015-08-20,0.71667,0.0,0,0.71667
2015-08-21,0.58333,0.0,0,0.58333
2015-08-22,0.44,0.0,0,0.44
2015-08-23,0.87333,0.0,0,0.87333
2015-08-24,0.40833,0.0,0,0.40833
2015-08-25,1.44167,0.0,0,1.44167
2015-08-26,0.5,0.0,0,0.5
2015-08-27,0.43889,0.0,0,0.43889
2015-08-28,0.8,0.0,0,0.8
2015-08-29,0.34444,100.0,1,0.36169
2015-08-30,0.42083,0.0,0,0.42083
2015-08-31,0.98333,0.0,0,0.98333
2015-09-01,0.73333,0.0,0,0.73333
2015-09-02,0.48333,0.0,0,0.48333
2015-09-03,0.65,0.0,0,0.65
2015-09-04,0.65,110.0,1,0.72448
2015-09-05,0.78333,0.0,0,0.78333
2015-09-06,0.76111,0.0,0,0.76111
2015-09-07,0.42778,0.0,0,0.42778
2015-09-08,0.4,0.0,0,0.4
2015-09-09,0.42778,0.0,0,0.42778
2015-09-10,0.84167,0.0,0,0.84167
2015-09-11,0.76667,0.0,0,0.76667
2015-09-12,0.69167,0.0,0,0.69167
2015-09-13,0.86667,0.0,0,0.86667
2015-09-14,1.15,0.0,0,1.15
2015-09-15,0.55,0.0,0,0.55
2015-09-16,0.75,0.0,0,0.75
2015-09-17,0.43333,0.0,0,0.43333
2015-09-18,0.8,0.0,0,0.8
2015-09-20,0.50667,0.0,0,0.50667
2015-09-21,0.53889,0.0,0,0.53889
2015-09-22,1.01667,0.0,0,1.01667
2015-09-23,1.28333,0.0,0,1.28333
2015-09-24,2.23333,0.0,0,2.23333
2015-09-25,0.42222,0.0,0,0.42222
2015-09-27,0.67333,0.0,0,0.67333
2015-09-28,0.56667,0.0,0,0.56667
2015-09-29,0.59167,0.0,0,0.59167
2015-09-30,0.8,0.0,0,0.8
2015-10-01,0.9,290.0,1,1.25753
2015-10-02,1.16667,260.0,1,1.53213
2015-10-03,1.56667,0.0,0,1.56667
2015-10-04,0.84444,0.0,0,0.84444
2015-10-05,0.34583,0.0,0,0.34583
2015-10-07,0.48889,0.0,0,0.48889
2015-10-08,0.85,0.0,0,0.85
2015-10-09,0.59167,0.0,0,0.59167
2015-10-11,0.5125,0.0,0,0.5125
2015-10-12,0.96667,50.0,1,1.01314
2015-10-13,0.93333,30.0,1,0.9595
2015-10-14,0.93333,80.0,1,1.00726
2015-10-15,0.45,0.0,0,0.45
2015-10-16,0.5,110.0,1,0.54698
2015-10-17,0.81667,130.0,1,0.925
2015-10-18,0.55556,210.0,1,0.60993
2015-10-19,0.68333,0.0,0,0.68333
2015-10-20,0.59167,0.0,0,0.59167
2015-10-21,0.86667,0.0,0,0.86667
2015-10-22,0.85,0.0,0,0.85
2015-10-23,0.41111,0.0,0,0.41111
2015-10-24,0.775,0.0,0,0.775
2015-10-25,0.63889,0.0,0,0.63889
2015-10-26,0.525,0.0,0,0.525
2015-10-27,0.95,0.0,0,0.95
2015-10-28,0.69167,0.0,0,0.69167
2015-10-29,0.30833,0.0,0,0.30833
2015-10-30,0.5,0.0,0,0.5
2015-11-01,0.96667,0.0,0,0.96667
2015-11-02,0.85,0.0,0,0.85
2015-11-03,0.38889,0.0,0,0.38889
2015-11-04,0.65833,0.0,0,0.65833
2015-11-05,1.03333,0.0,0,1.03333
2015-11-06,0.525,70.0,1,0.58333
2015-11-07,0.91667,0.0,0,0.91667
2015-11-08,0.69167,100.0,1,0.74101
2015-11-09,0.34444,0.0,0,0.34444
2015-11-10,0.56667,0.0,0,0.56667
2015-11-11,0.45,0.0,0,0.45
2015-11-12,0.83333,0.0,0,0.83333
2015-11-13,2.26667,0.0,0,2.26667
2015-11-15,1.69167,0.0,0,1.69167
2015-11-16,0.86667,0.0,0,0.86667
2015-11-17,1.3,0.0,0,1.3
2015-11-18,0.70833,0.0,0,0.70833
2015-11-19,1.61667,0.0,0,1.61667
2015-11-20,1.18333,20.0,1,1.20566
2015-11-21,1.15,0.0,0,1.15
2015-11-22,0.83333,0.0,0,0.83333
2015-11-23,1.11667,0.0,0,1.11667
2015-11-24,0.55833,0.0,0,0.55833
2015-11-25,0.45556,0.0,0,0.45556
2015-11-26,0.41667,0.0,0,0.41667
2015-11-28,0.65833,0.0,0,0.65833
2015-11-29,0.58333,0.0,0,0.58333
2015-11-30,0.88333,0.0,0,0.88333
2015-12-01,0.55833,0.0,0,0.55833
2015-12-02,2.68333,0.0,0,2.68333
2015-12-03,0.95,0.0,0,0.95
2015-12-04,0.88333,0.0,0,0.88333
2015-12-05,1.10556,0.0,0,1.10556
2015-12-06,0.55833,0.0,0,0.55833
2015-12-07,0.85,0.0,0,0.85
2015-12-08,1.23333,0.0,0,1.23333
2015-12-09,0.50556,0.0,0,0.50556
2015-12-10,0.32333,90.0,1,0.35333
2015-12-11,0.76667,0.0,0,0.76667
2015-12-12,0.44333,0.0,0,0.44333
2015-12-13,0.775,0.0,0,0.775
2015-12-14,0.41667,0.0,0,0.41667
2015-12-15,0.61667,0.0,0,0.61667
2015-12-16,0.91667,0.0,0,0.91667
2015-12-17,1.0,0.0,0,1.0
2015-12-18,0.35556,0.0,0,0.35556
2015-12-19,0.95,0.0,0,0.95
2015-12-20,0.50833,0.0,0,0.50833
2015-12-21,0.48333,0.0,0,0.48333
2015-12-22,0.5,0.0,0,0.5
2015-12-23,0.58333,0.0,0,0.58333
2015-12-24,0.4,0.0,0,0.4
2015-12-26,0.95,0.0,0,0.95
2015-12-27,0.88889,80.0,1,0.91556
2015-12-28,1.1,0.0,0,1.1
2015-12-29,0.66667,0.0,0,0.66667
2015-12-30,0.46111,0.0,0,0.46111
2015-12-31,0.875,0.0,0,0.875
2016-01-01,0.6,110.0,1,0.6
2016-01-02,0.49583,170.0,1,0.5358
2016-01-03,0.57222,60.0,1,0.5856
2016-01-04,0.6,0.0,0,0.6
2016-01-05,0.85,0.0,0,0.85
2016-01-06,0.81667,0.0,0,0.81667
2016-01-07,0.33889,0.0,0,0.33889
2016-01-08,0.40417,0.0,0,0.40417
2016-01-09,0.81667,0.0,0,0.81667
2016-01-10,0.49667,0.0,0,0.49667
2016-01-11,0.53333,0.0,0,0.53333
2016-01-12,0.7,0.0,0,0.7
2016-01-13,0.75,0.0,0,0.75
2016-01-14,0.78333,0.0,0,0.78333
2016-01-15,0.33333,0.0,0,0.33333
2016-01-16,0.95,0.0,0,0.95
2016-01-17,0.85,0.0,0,0.85
2016-01-18,0.5,0.0,0,0.5
2016-01-19,0.76667,0.0,0,0.76667
2016-01-20,1.2,0.0,0,1.2
2016-01-21,1.1,0.0,0,1.1
2016-01-22,1.15,0.0,0,1.15
2016-01-23,1.61667,0.0,0,1.61667
2016-01-24,1.40833,0.0,0,1.40833
2016-01-25,1.41667,0.0,0,1.41667
2016-01-26,0.41667,0.0,0,0.41667
2016-01-27,1.05,0.0,0,1.05
2016-01-28,0.37917,0.0,0,0.37917
2016-01-29,0.43333,0.0,0,0.43333
2016-01-30,0.98889,0.0,0,0.98889
2016-01-31,1.275,0.0,0,1.275
2016-02-01,1.53333,0.0,0,1.53333
2016-02-02,0.51667,0.0,0,0.51667
2016-02-03,1.25,0.0,0,1.25
2016-02-04,1.13333,0.0,0,1.13333
2016-02-05,1.15,0.0,0,1.15
2016-02-06,1.15,0.0,0,1.15
2016-02-07,0.66667,0.0,0,0.66667
2016-02-08,1.26667,0.0,0,1.26667
2016-02-09,1.56667,0.0,0,1.56667
2016-02-10,0.75,0.0,0,0.75
2016-02-11,1.01667,0.0,0,1.01667
2016-02-12,1.0,0.0,0,1.0
2016-02-13,0.84444,0.0,0,0.84444
2016-02-14,1.4,0.0,0,1.4
2016-02-15,0.58889,0.0,0,0.58889
2016-02-16,0.4375,0.0,0,0.4375
2016-02-17,1.15,0.0,0,1.15
2016-02-18,0.78333,0.0,0,0.78333
2016-02-19,0.46111,0.0,0,0.46111
2016-02-20,1.0,0.0,0,1.0
2016-02-21,0.70833,0.0,0,0.70833
2016-02-22,0.7,0.0,0,0.7
2016-02-23,0.96667,0.0,0,0.96667
2016-02-24,1.26667,0.0,0,1.26667
2016-02-25,1.05,0.0,0,1.05
2016-02-26,1.16667,0.0,0,1.16667
2016-02-27,1.13333,0.0,0,1.13333
2016-02-28,0.83708,0.0,0,0.83708
2016-02-29,0.69167,0.0,0,0.69167
2016-03-01,1.6,0.0,0,1.6
2016-03-02,0.56667,0.0,0,0.56667
2016-03-03,0.83333,0.0,0,0.83333
2016-03-04,1.16667,0.0,0,1.16667
2016-03-05,0.90556,0.0,0,0.90556
2016-03-06,1.63333,0.0,0,1.63333
2016-03-07,0.725,0.0,0,0.725
2016-03-08,1.13333,20.0,1,1.15556
2016-03-09,1.05,0.0,0,1.05
2016-03-10,1.11667,0.0,0,1.11667
2016-03-11,0.56667,0.0,0,0.56667
2016-03-12,0.675,0.0,0,0.675
2016-03-13,0.82222,0.0,0,0.82222
2016-03-14,0.40556,0.0,0,0.40556
2016-03-15,1.28333,0.0,0,1.28333
2016-03-16,1.18333,0.0,0,1.18333
2016-03-17,0.93333,0.0,0,0.93333
2016-03-18,0.58333,0.0,0,0.58333
2016-03-19,0.83333,0.0,0,0.83333
2016-03-20,0.675,0.0,0,0.675
2016-03-21,0.66667,210.0,1,0.84167
2016-03-22,1.9,0.0,0,1.9
2016-03-23,1.68333,0.0,0,1.68333
2016-03-24,0.81667,0.0,0,0.81667
2016-03-25,0.83333,250.0,1,1.08135
2016-03-26,0.78333,0.0,0,0.78333
2016-03-27,0.6,0.0,0,0.6
2016-03-28,0.8,0.0,0,0.8
2016-03-29,0.37917,0.0,0,0.37917
2016-03-30,0.8,0.0,0,0.8
2016-03-31,1.0,0.0,0,1.0
2016-04-01,0.69167,0.0,0,0.69167
2016-04-02,0.70556,0.0,0,0.70556
2016-04-04,0.4125,0.0,0,0.4125
2016-04-05,1.06667,0.0,0,1.06667
2016-04-06,0.95,0.0,0,0.95
2016-04-07,0.575,0.0,0,0.575
2016-04-08,0.47778,0.0,0,0.47778
2016-04-09,0.39583,0.0,0,0.39583
2016-04-10,0.69167,0.0,0,0.69167
2016-04-11,1.05,0.0,0,1.05
2016-04-12,0.93333,0.0,0,0.93333
2016-04-13,0.83333,0.0,0,0.83333
2016-04-14,0.98333,0.0,0,0.98333
